ngram,total_count,up_count,down_count,polarity_score,polarity
격심/NNG,24,8,5,1.6,Hawkish
산입/NNG,32,17,12,1.4166666666666667,Hawkish
채비/NNG,126,59,44,1.3409090909090908,Hawkish
타진/VV,91,48,30,1.6,Hawkish
고립/NNG,179,88,51,1.7254901960784315,Hawkish
하차/NNG,47,24,16,1.5,Hawkish
지주/NNG,1352,853,345,2.472463768115942,Hawkish
선주/NNG,173,76,50,1.52,Hawkish
신흥/NNG,849,411,290,1.4172413793103449,Hawkish
경기/NNG;회복/NNG;실적/NNG;개선/NNG,16,8,5,1.6,Hawkish
경기/NNG;선행/NNG;지수/NNG;회복/NNG,18,10,6,1.6666666666666667,Hawkish
경기/NNG;둔화/NNG;부담/NNG,37,22,11,2.0,Hawkish
기업/NNG;실적/NNG;회복/NNG,110,57,34,1.6764705882352942,Hawkish
서서히/MAG;고점/NNG;높/VV,19,7,5,1.4,Hawkish
하방/NNG;경직/NNG;높/VA,36,17,10,1.7,Hawkish
전고점/NNG;부담/NNG,16,9,5,1.8,Hawkish
경기/NNG;선행/NNG;지수/NNG;하락/NNG,196,110,56,1.9642857142857142,Hawkish
금리/NNG;하방/NNG;경직/NNG;강화/NNG,23,11,6,1.8333333333333333,Hawkish
금리/NNG;하락/NNG;부담/NNG,37,20,12,1.6666666666666667,Hawkish
채권/NNG;우호적/VAX,137,83,37,2.2432432432432434,Hawkish
지나쳐/VV,60,29,21,1.380952380952381,Hawkish
통화정책/NNG;금리/NNG;인상/NNG,138,70,48,1.4583333333333333,Hawkish
금리/NNG;인상/NNG;제한/NNG,69,39,21,1.8571428571428572,Hawkish
단기/NNG;원화/NNG;강세/NNG,20,10,5,2.0,Hawkish
지뢰/NNG,102,56,32,1.75,Hawkish
대기매수자금/NNG,16,10,5,2.0,Hawkish
지나치/VA;낙관/NNG;경계/NNG,20,9,4,2.25,Hawkish
실적/NNG;우려/NNG;완화/NNG,17,8,6,1.3333333333333333,Hawkish
우울증/NNG,70,28,19,1.4736842105263157,Hawkish
산업활동/NNG;부진/NNG,36,18,13,1.3846153846153846,Hawkish
채권/NNG;금리/NNG;경기/NNG;회복/NNG,15,7,3,2.3333333333333335,Hawkish
대손/NNG,141,80,38,2.1052631578947367,Hawkish
가계/NNG;대출/NNG;금리/NNG;하락/NNG,33,18,7,2.5714285714285716,Hawkish
예대마진/NNG;하락/NNG,24,11,8,1.375,Hawkish
높/VA;선호/NNG,22,10,6,1.6666666666666667,Hawkish
나아진다/VV,26,11,8,1.375,Hawkish
과언/NNG,242,120,92,1.3043478260869565,Hawkish
부르짖/VV,24,10,7,1.4285714285714286,Hawkish
금리/NNG;인상/NNG;우려/NNG;급락/NNG,27,10,6,1.6666666666666667,Hawkish
출자비율/NNG,38,16,11,1.4545454545454546,Hawkish
모태/NNG,52,22,15,1.4666666666666666,Hawkish
경제/NNG;부담/NNG;줄/VV,65,34,25,1.36,Hawkish
순환변동치/NNG,506,407,71,5.732394366197183,Hawkish
수요예측/NNG,6209,3767,1392,2.7061781609195403,Hawkish
혼재/NNG,905,408,310,1.3161290322580645,Hawkish
경기/NNG;회복/NNG;지연/NNG;우려/NNG,65,34,14,2.4285714285714284,Hawkish
수입/NNG;물가/NNG;상승/NNG,336,155,105,1.4761904761904763,Hawkish
침체/NNG;벗어나/VV,72,34,23,1.4782608695652173,Hawkish
회복/NNG;제약/NNG,39,16,10,1.6,Hawkish
원화/NNG;안정/NNG,56,29,19,1.5263157894736843,Hawkish
급락/NNG;막/VV,115,51,36,1.4166666666666667,Hawkish
가산금/NNG,76,46,16,2.875,Hawkish
개/NNG,1766,1308,274,4.773722627737226,Hawkish
정법/NNG,21,10,4,2.5,Hawkish
식별/NNG,95,55,30,1.8333333333333333,Hawkish
재고율/NNG,224,131,68,1.9264705882352942,Hawkish
경기소비재/NNG,194,98,63,1.5555555555555556,Hawkish
동화/NNG,386,190,127,1.4960629921259843,Hawkish
금발/NNG,15,8,3,2.6666666666666665,Hawkish
스프/NNG,343,276,44,6.2727272727272725,Hawkish
스트래티지스/NNG,69,37,16,2.3125,Hawkish
구매관리자협회/NNG,163,78,58,1.3448275862068966,Hawkish
소비자/NNG;신뢰지수/NNG;낮/VA,17,8,4,2.0,Hawkish
경제/NNG;성장/NNG;낮/VA,27,12,6,2.0,Hawkish
침체/NNG;빠지/VV;않/VX,48,23,17,1.3529411764705883,Hawkish
경제/NNG;양호/NNG,133,61,44,1.3863636363636365,Hawkish
질/VV,159,77,57,1.3508771929824561,Hawkish
산금채/NNG,866,572,223,2.5650224215246635,Hawkish
거래금액/NNG,250,134,66,2.0303030303030303,Hawkish
기타법인/NNG,1115,945,111,8.513513513513514,Hawkish
강하/VA;강세/NNG,31,12,9,1.3333333333333333,Hawkish
신용연계채권/NNG,16,11,3,3.6666666666666665,Hawkish
유동화/NNG,3444,2533,664,3.8147590361445785,Hawkish
직책/NNG,103,57,27,2.111111111111111,Hawkish
정성/NNG,746,395,238,1.6596638655462186,Hawkish
집약/NNG,151,80,56,1.4285714285714286,Hawkish
시황관/NNG,20,11,6,1.8333333333333333,Hawkish
심산/NNG,42,24,12,2.0,Hawkish
정답/NNG,318,173,92,1.8804347826086956,Hawkish
쎄/VA,38,18,12,1.5,Hawkish
자구계획/NNG,485,238,167,1.4251497005988023,Hawkish
진로/NNG,326,162,110,1.4727272727272727,Hawkish
건/VV,325,167,110,1.518181818181818,Hawkish
어긋날/VV,34,20,9,2.2222222222222223,Hawkish
한발/NNG,75,32,24,1.3333333333333333,Hawkish
단기/NNG;과열/NNG;우려/NNG,19,12,3,4.0,Hawkish
청신호/NNG,392,177,135,1.3111111111111111,Hawkish
경기/NNG;낙관/NNG,409,197,133,1.481203007518797,Hawkish
둔화/NNG;수출/NNG;감소/NNG,15,9,2,4.5,Hawkish
영원히/MAG,233,105,74,1.4189189189189189,Hawkish
앞서간/VV,55,40,9,4.444444444444445,Hawkish
다져/VV,144,69,52,1.3269230769230769,Hawkish
이관/NNG,270,128,87,1.471264367816092,Hawkish
노고/NNG,77,42,26,1.6153846153846154,Hawkish
영업장/NNG,48,26,12,2.1666666666666665,Hawkish
건전성/NNG;개선/NNG,95,44,33,1.3333333333333333,Hawkish
풍요/NNG,96,45,33,1.3636363636363635,Hawkish
다분히/MAG,169,101,42,2.4047619047619047,Hawkish
패기/NNG,28,11,8,1.375,Hawkish
우화/NNG,18,9,6,1.5,Hawkish
쉼/NNG,210,104,78,1.3333333333333333,Hawkish
가령/MAG,505,313,121,2.5867768595041323,Hawkish
순서/NNG,1138,550,415,1.3253012048192772,Hawkish
예치금/NNG,636,317,212,1.4952830188679245,Hawkish
손색/NNG,62,30,23,1.3043478260869565,Hawkish
월수입/NNG,85,68,9,7.555555555555555,Hawkish
경제/NNG;강하/VA,141,70,48,1.4583333333333333,Hawkish
신정/NNG,821,461,253,1.8221343873517786,Hawkish
되팔/VV,147,63,48,1.3125,Hawkish
매각이익/NNG,211,105,70,1.5,Hawkish
수속/NNG,63,34,24,1.4166666666666667,Hawkish
증치세/NNG,27,12,9,1.3333333333333333,Hawkish
개소/NNG,158,75,53,1.4150943396226414,Hawkish
방어선/NNG,112,49,33,1.4848484848484849,Hawkish
접했/VV,33,18,11,1.6363636363636365,Hawkish
팽/NNG,66,36,20,1.8,Hawkish
외한/NNG,34,19,9,2.111111111111111,Hawkish
출발/MAG,87,40,28,1.4285714285714286,Hawkish
패배/NNG,320,149,112,1.3303571428571428,Hawkish
소비자/NNG;물가/NNG;상승률/NNG;높/VA,79,40,29,1.3793103448275863,Hawkish
청약금액/NNG,49,25,14,1.7857142857142858,Hawkish
경기/NNG;회복/NNG;쉽/VA;않/VX,23,13,8,1.625,Hawkish
모아져/VV,30,14,9,1.5555555555555556,Hawkish
가동/NNG;중단/NNG,187,85,64,1.328125,Hawkish
빌딩/NNG,3983,3046,614,4.960912052117264,Hawkish
위험/NNG;축소/NNG,104,52,36,1.4444444444444444,Hawkish
이어간/NNG,544,252,192,1.3125,Hawkish
채권/NNG;금리/NNG;하향/NNG,31,17,7,2.4285714285714284,Hawkish
정치/NNG;경제/NNG;불안/NNG,21,11,6,1.8333333333333333,Hawkish
사토/NNG,130,52,37,1.4054054054054055,Hawkish
계량/NNG,147,73,52,1.4038461538461537,Hawkish
콜/NNG;금리/NNG;목표/NNG;인상/NNG,82,55,26,2.1153846153846154,Hawkish
전초전/NNG,72,36,20,1.8,Hawkish
펼쳐진다/VV,37,15,11,1.3636363636363635,Hawkish
우려/NNG;늘/VV,33,15,11,1.3636363636363635,Hawkish
공급계약/NNG,177,91,62,1.467741935483871,Hawkish
해상보험/NNG,35,19,9,2.111111111111111,Hawkish
용역/NNG,1099,541,369,1.4661246612466126,Hawkish
유상증자/NNG,2414,1126,861,1.3077816492450638,Hawkish
아크/NNG,101,53,32,1.65625,Hawkish
전환청구권/NNG,15,9,5,1.8,Hawkish
신주/NNG,430,214,149,1.436241610738255,Hawkish
노조원/NNG,118,60,31,1.935483870967742,Hawkish
링크/NNG,154,86,40,2.15,Hawkish
검단/NNG,205,84,63,1.3333333333333333,Hawkish
복사기/NNG,20,9,5,1.8,Hawkish
회인/NNG,58,40,16,2.5,Hawkish
째/VV,53,27,15,1.8,Hawkish
사살/NNG,49,28,12,2.3333333333333335,Hawkish
경제/NNG;성장/NNG;속도/NNG;둔화/NNG,30,16,8,2.0,Hawkish
미/NNG;국채/NNG;수익률/NNG;떨어/VV,31,15,10,1.5,Hawkish
금리/NNG;인상/NNG;반대/NNG,260,129,75,1.72,Hawkish
수요/NNG;높/VV,75,40,24,1.6666666666666667,Hawkish
공들여/VV,19,9,6,1.5,Hawkish
산고/NNG,16,11,4,2.75,Hawkish
국민계정체계/NNG,21,8,6,1.3333333333333333,Hawkish
자부/NNG,68,32,24,1.3333333333333333,Hawkish
후순위/NNG,526,237,179,1.324022346368715,Hawkish
수월/NNG,750,420,229,1.834061135371179,Hawkish
금리/NNG;인상/NNG;부담/NNG;덜/VV,30,15,10,1.5,Hawkish
인플레이션/NNG;압력/NNG;낮/VV,50,23,17,1.3529411764705883,Hawkish
지수/NNG;지지/NNG,65,35,22,1.5909090909090908,Hawkish
새롭/VA;위험/NNG,92,40,26,1.5384615384615385,Hawkish
소이/NNG,21,13,5,2.6,Hawkish
금중/NNG,54,41,11,3.727272727272727,Hawkish
도인/NNG,951,909,33,27.545454545454547,Hawkish
녹아웃/NNG,95,50,36,1.3888888888888888,Hawkish
연도/NNG,785,449,217,2.0691244239631335,Hawkish
부어야/VV,32,15,11,1.3636363636363635,Hawkish
금리/NNG;급락/NNG,452,216,159,1.3584905660377358,Hawkish
물가/NNG;억제/NNG,266,138,87,1.5862068965517242,Hawkish
경솔/NNG,57,31,18,1.7222222222222223,Hawkish
금리/NNG;인상/NNG;종결/NNG,121,67,35,1.9142857142857144,Hawkish
주택/NNG;경기/NNG;둔화/NNG,144,74,51,1.4509803921568627,Hawkish
금리/NNG;고점/NNG,206,125,61,2.0491803278688523,Hawkish
금리/NNG;축소/NNG,65,38,18,2.111111111111111,Hawkish
시시각각/MAG,61,34,20,1.7,Hawkish
공급/NNG;차질/NNG;우려/NNG,67,35,23,1.5217391304347827,Hawkish
시달려/VV,59,29,21,1.380952380952381,Hawkish
지젤/NNG,23,13,8,1.625,Hawkish
베어/NNG,305,155,100,1.55,Hawkish
자본/NNG;위험/NNG,16,9,6,1.5,Hawkish
선과/NNG,275,145,94,1.5425531914893618,Hawkish
네트웍스/NNG,350,278,52,5.346153846153846,Hawkish
식순/NNG,232,101,74,1.364864864864865,Hawkish
가격/NNG;상승/NNG;금리/NNG;하락/NNG,19,11,8,1.375,Hawkish
우/VV,327,198,85,2.3294117647058825,Hawkish
기술적/VAX;부담/NNG,117,59,42,1.4047619047619047,Hawkish
정책/NNG;중단/NNG,46,20,11,1.8181818181818181,Hawkish
전술/NNG,301,164,76,2.1578947368421053,Hawkish
가지/NNG,211,158,35,4.514285714285714,Hawkish
배재/NNG,42,23,15,1.5333333333333334,Hawkish
실적/NNG;개선/NNG;기대/NNG;높/VA,55,24,18,1.3333333333333333,Hawkish
뱅가드그룹/NNG,38,20,13,1.5384615384615385,Hawkish
유로달러/NNG;상승/NNG,76,36,24,1.5,Hawkish
원화채권/NNG,4242,2003,1382,1.4493487698986975,Hawkish
국채전문딜러/NNG,78,36,27,1.3333333333333333,Hawkish
무보증사채/NNG,436,228,147,1.5510204081632653,Hawkish
률/NNG,23,20,3,6.666666666666667,Hawkish
파생시장/NNG,197,118,59,2.0,Hawkish
외국인/NNG;투자/NNG;활성화/NNG,19,9,6,1.5,Hawkish
인상/NNG;철회/NNG,23,12,8,1.5,Hawkish
하락/NNG;되돌/VV,109,47,35,1.3428571428571427,Hawkish
사용국/NNG,181,83,62,1.3387096774193548,Hawkish
야망/NNG,47,23,17,1.3529411764705883,Hawkish
식상/NNG,50,29,14,2.0714285714285716,Hawkish
보유비중/NNG,702,347,217,1.599078341013825,Hawkish
경제력/NNG,204,94,71,1.323943661971831,Hawkish
입법화/NNG,245,157,56,2.8035714285714284,Hawkish
투자/NNG;매력/NNG;낮/VA,41,24,16,1.5,Hawkish
경제/NNG;불투명/NNG,25,11,5,2.2,Hawkish
실업/NNG;심각/NNG,17,8,6,1.3333333333333333,Hawkish
fed/NNG;금리/NNG;인상/NNG;종료/NNG,28,12,9,1.3333333333333333,Hawkish
경제/NNG;성장/NNG;위축/NNG,38,20,10,2.0,Hawkish
통화/NNG;하락/NNG;압력/NNG,66,28,19,1.4736842105263157,Hawkish
호조/NNG;견인/NNG,23,11,7,1.5714285714285714,Hawkish
노동/NNG;비용/NNG;상승/NNG,87,45,28,1.6071428571428572,Hawkish
경기순환/NNG;하락/NNG,17,13,3,4.333333333333333,Hawkish
강하/VA;반등/NNG,78,34,19,1.7894736842105263,Hawkish
안정/NNG;지지/NNG,20,15,3,5.0,Hawkish
심심/NNG,87,43,28,1.5357142857142858,Hawkish
멈출지/VV,27,13,7,1.8571428571428572,Hawkish
제조업/NNG;경기/NNG;개선/NNG,31,16,10,1.6,Hawkish
물가/NNG;상승/NNG;억제/NNG,246,127,80,1.5875,Hawkish
불대/NNG,30,17,10,1.7,Hawkish
진입규제/NNG,80,37,28,1.3214285714285714,Hawkish
피상/NNG,33,22,7,3.142857142857143,Hawkish
한다기/XSV,59,30,23,1.3043478260869565,Hawkish
를/NNG,1432,1336,50,26.72,Hawkish
수출/NNG;증가율/NNG;높/VA,21,14,4,3.5,Hawkish
수주/NNG;줄/VV,34,15,11,1.3636363636363635,Hawkish
텐/NNG,53,28,12,2.3333333333333335,Hawkish
쌍봉/NNG,26,13,9,1.4444444444444444,Hawkish
상단부/NNG,91,52,32,1.625,Hawkish
아이팟/NNG,104,61,26,2.3461538461538463,Hawkish
소매체/NNG,88,53,27,1.962962962962963,Hawkish
높/VA;신장/NNG,15,11,3,3.6666666666666665,Hawkish
보육료/NNG,183,79,60,1.3166666666666667,Hawkish
다자녀/NNG,257,126,91,1.3846153846153846,Hawkish
망/NNG,738,453,182,2.489010989010989,Hawkish
서비스업/NNG;경쟁력/NNG;강화/NNG,34,19,8,2.375,Hawkish
외환규제/NNG,205,118,69,1.710144927536232,Hawkish
자본거래/NNG,141,75,45,1.6666666666666667,Hawkish
랜덤/NNG,30,19,3,6.333333333333333,Hawkish
사간/NNG,149,79,50,1.58,Hawkish
영수/NNG,34,24,5,4.8,Hawkish
매각자금/NNG,50,24,15,1.6,Hawkish
동북/NNG,126,58,42,1.380952380952381,Hawkish
기업연금/NNG,66,32,23,1.391304347826087,Hawkish
채권시장/NNG;활성화/NNG,44,23,14,1.6428571428571428,Hawkish
요구불/NNG,101,65,28,2.3214285714285716,Hawkish
가미/NNG,148,83,45,1.8444444444444446,Hawkish
득세/NNG,200,104,67,1.5522388059701493,Hawkish
홀딩/NNG,91,48,36,1.3333333333333333,Hawkish
어/VV,15,9,5,1.8,Hawkish
우라늄/NNG,234,123,76,1.618421052631579,Hawkish
꼽혀/VV,37,19,10,1.9,Hawkish
호국/NNG,98,59,23,2.5652173913043477,Hawkish
다인/NNG,26,21,4,5.25,Hawkish
옵서버/NNG,29,15,9,1.6666666666666667,Hawkish
바우/NNG,36,14,10,1.4,Hawkish
홀/NNG,70,32,24,1.3333333333333333,Hawkish
미/NNG;경제/NNG;충격/NNG,15,11,4,2.75,Hawkish
장단기스프레드/NNG;축소/NNG,179,90,55,1.6363636363636365,Hawkish
휴대/NNG,115,63,38,1.6578947368421053,Hawkish
기대/NNG;달리/MAG;금리/NNG;인상/NNG,16,9,5,1.8,Hawkish
전망/NNG;오르/VV;잡/VV,46,22,16,1.375,Hawkish
재고/NNG;감소/NNG,203,95,73,1.3013698630136987,Hawkish
미끄러진/VV,45,23,13,1.7692307692307692,Hawkish
매도차익/NNG,196,103,75,1.3733333333333333,Hawkish
들어온다/VV,96,39,29,1.3448275862068966,Hawkish
월물간/NNG,56,39,14,2.7857142857142856,Hawkish
피로/NNG,1728,769,579,1.3281519861830742,Hawkish
국제/NNG;원자재/NNG;가격/NNG;상승/NNG,239,131,75,1.7466666666666666,Hawkish
경기/NNG;찬물/NNG,63,30,22,1.3636363636363635,Hawkish
전선/NNG,1108,520,382,1.361256544502618,Hawkish
시화/NNG,97,54,30,1.8,Hawkish
리딩뱅크/NNG,162,71,54,1.3148148148148149,Hawkish
편입비/NNG,108,65,36,1.8055555555555556,Hawkish
국공/NNG,80,53,24,2.2083333333333335,Hawkish
보채/NNG,103,58,34,1.7058823529411764,Hawkish
여력/NNG;떨어/VV,55,28,19,1.4736842105263157,Hawkish
행시/NNG,343,173,126,1.373015873015873,Hawkish
참/MAG,874,407,298,1.3657718120805369,Hawkish
부작용/NNG;해소/NNG,29,19,5,3.8,Hawkish
현금창출력/NNG,277,155,84,1.8452380952380953,Hawkish
시장지위/NNG,206,115,59,1.9491525423728813,Hawkish
약정이율/NNG,114,61,40,1.525,Hawkish
신혼/NNG,1118,539,381,1.4146981627296589,Hawkish
트레이드/NNG,4471,3473,622,5.583601286173633,Hawkish
합병회사/NNG,26,12,9,1.3333333333333333,Hawkish
낙엽/NNG,20,10,7,1.4285714285714286,Hawkish
맞은편/NNG,50,29,16,1.8125,Hawkish
차렸/VV,24,13,7,1.8571428571428572,Hawkish
곁/NNG,65,31,21,1.4761904761904763,Hawkish
단돈/NNG,40,20,11,1.8181818181818181,Hawkish
언더퍼폼/NNG,279,137,89,1.5393258426966292,Hawkish
해롭/VA,33,18,9,2.0,Hawkish
컨셉/NNG,77,42,23,1.826086956521739,Hawkish
거시/NNG;위험/NNG,90,38,27,1.4074074074074074,Hawkish
손자/NNG,110,56,39,1.435897435897436,Hawkish
미묘/NNG,401,180,130,1.3846153846153846,Hawkish
소송법/NNG,30,19,10,1.9,Hawkish
노동유연성/NNG,24,10,7,1.4285714285714286,Hawkish
gdp/NNG;성장률/NNG;전망/NNG;낮/VV,43,17,12,1.4166666666666667,Hawkish
지출/NNG;많/VA,56,30,17,1.7647058823529411,Hawkish
더위/NNG,131,61,42,1.4523809523809523,Hawkish
축/MAG,156,117,26,4.5,Hawkish
아스팔트/NNG,19,10,5,2.0,Hawkish
강렬/NNG,53,27,16,1.6875,Hawkish
올랐으니/VV,42,22,11,2.0,Hawkish
서머랠리/NNG,60,34,13,2.6153846153846154,Hawkish
계단식/NNG,286,116,84,1.380952380952381,Hawkish
돋보인/VV,29,12,8,1.5,Hawkish
인수/NNG;부담/NNG,38,21,12,1.75,Hawkish
주관/NNG,1531,792,509,1.5559921414538311,Hawkish
숙명/NNG,123,58,43,1.3488372093023255,Hawkish
공급/NNG;활성화/NNG,52,25,17,1.4705882352941178,Hawkish
단면/NNG,87,43,21,2.0476190476190474,Hawkish
잔존만기/NNG,2642,2148,335,6.411940298507463,Hawkish
만일/MAG,200,121,54,2.240740740740741,Hawkish
시킨다면/XSV,87,43,31,1.3870967741935485,Hawkish
단기영역/NNG,1313,661,389,1.699228791773779,Hawkish
장기물/NNG;수요/NNG;증가/NNG,31,20,6,3.3333333333333335,Hawkish
국채/NNG;수요/NNG;증가/NNG,28,15,6,2.5,Hawkish
국채/NNG;발행/NNG;증가/NNG,115,63,37,1.7027027027027026,Hawkish
재정/NNG;적자/NNG;증가/NNG,26,16,8,2.0,Hawkish
듀레이션/NNG;늘/VV,98,53,29,1.8275862068965518,Hawkish
일회/NNG,88,40,30,1.3333333333333333,Hawkish
복/NNG,422,198,142,1.3943661971830985,Hawkish
들립니다/VV,16,8,6,1.3333333333333333,Hawkish
될까요/VV,33,15,11,1.3636363636363635,Hawkish
올라앉/VV,21,12,6,2.0,Hawkish
기우/NNG,211,117,67,1.7462686567164178,Hawkish
도도/NNG,30,18,8,2.25,Hawkish
금리/NNG;상승/NNG;하락/NNG,92,53,25,2.12,Hawkish
차입/NNG;금리/NNG;높/VA,19,8,6,1.3333333333333333,Hawkish
과도/NNG;아니/VCN,31,16,10,1.6,Hawkish
시납/NNG,181,89,61,1.459016393442623,Hawkish
전교/NNG,26,14,7,2.0,Hawkish
相生/NNG,18,9,6,1.5,Hawkish
추모/NNG,195,93,68,1.3676470588235294,Hawkish
제지/NNG,453,345,81,4.2592592592592595,Hawkish
청정/NNG,64,28,16,1.75,Hawkish
국지/NNG,602,263,198,1.3282828282828283,Hawkish
폭우/NNG,403,200,125,1.6,Hawkish
방폐/NNG,131,85,37,2.2972972972972974,Hawkish
각축/NNG,64,31,21,1.4761904761904763,Hawkish
불빛/NNG,25,14,9,1.5555555555555556,Hawkish
출/VV,1037,548,344,1.5930232558139534,Hawkish
마설/NNG,18,10,3,3.3333333333333335,Hawkish
공업/NNG,971,550,295,1.8644067796610169,Hawkish
중화학공업/NNG,96,57,28,2.0357142857142856,Hawkish
원초/NNG,19,8,5,1.6,Hawkish
사채업자/NNG,132,66,49,1.346938775510204,Hawkish
목줄/NNG,18,9,5,1.8,Hawkish
명동/NNG,262,122,92,1.326086956521739,Hawkish
수요처/NNG,154,79,49,1.6122448979591837,Hawkish
쇼핑센터/NNG,111,61,34,1.7941176470588236,Hawkish
회선/NNG,34,22,11,2.0,Hawkish
니어/NNG,57,35,14,2.5,Hawkish
마진/NNG;증가/NNG,20,14,4,3.5,Hawkish
투자/NNG;강화/NNG,80,37,28,1.3214285714285714,Hawkish
방향설정/NNG,63,32,21,1.5238095238095237,Hawkish
유가/NNG;원자재/NNG;가격/NNG;하락/NNG,94,46,35,1.3142857142857143,Hawkish
기대/NNG;금리/NNG;인상/NNG;우려/NNG,15,10,3,3.3333333333333335,Hawkish
지정학/NNG;위험/NNG;완화/NNG,132,70,38,1.8421052631578947,Hawkish
높/VA;금리/NNG;인상/NNG,443,208,156,1.3333333333333333,Hawkish
회복/NNG;기대/NNG;높/VV,38,18,13,1.3846153846153846,Hawkish
임금격차/NNG,68,33,20,1.65,Hawkish
氣/NNG,52,24,17,1.411764705882353,Hawkish
합창/NNG,32,17,8,2.125,Hawkish
부도난/VV,20,12,8,1.5,Hawkish
윈도/NNG,142,66,38,1.736842105263158,Hawkish
원환/NNG,160,88,53,1.6603773584905661,Hawkish
지출/NNG;감소/NNG,141,63,46,1.3695652173913044,Hawkish
당분간/MAG;금리/NNG;오르/VV;않/VX,28,17,7,2.4285714285714284,Hawkish
해체/NNG,412,193,136,1.4191176470588236,Hawkish
중의원/NNG,300,109,79,1.379746835443038,Hawkish
로프/NNG,171,73,56,1.3035714285714286,Hawkish
지부장/NNG,47,24,16,1.5,Hawkish
인질/NNG,188,140,22,6.363636363636363,Hawkish
빈곤퇴치/NNG,22,11,5,2.2,Hawkish
財經/NNG,33,15,10,1.5,Hawkish
회보/NNG,39,23,11,2.090909090909091,Hawkish
화시/NNG,89,69,15,4.6,Hawkish
정수/NNG,72,33,24,1.375,Hawkish
福/NNG,147,70,49,1.4285714285714286,Hawkish
회서/NNG,45,22,15,1.4666666666666666,Hawkish
스텔스/NNG,72,30,22,1.3636363636363635,Hawkish
직급/NNG,421,341,54,6.314814814814815,Hawkish
회/NNG,1087,599,340,1.761764705882353,Hawkish
사개/NNG,45,39,4,9.75,Hawkish
추위/NNG,230,114,74,1.5405405405405406,Hawkish
청량/NNG,17,8,4,2.0,Hawkish
도매상/NNG,46,25,13,1.9230769230769231,Hawkish
유동/NNG,1191,628,380,1.6526315789473685,Hawkish
발행/NNG;수요/NNG;증가/NNG,21,17,3,5.666666666666667,Hawkish
조차원/NNG,17,11,4,2.75,Hawkish
당분간/MAG;금리/NNG;인상/NNG;어렵/VA,18,9,3,3.0,Hawkish
가격/NNG;확대/NNG,15,10,4,2.5,Hawkish
피해/NNG;우려/NNG,177,82,59,1.3898305084745763,Hawkish
안보리/NNG,971,476,318,1.4968553459119496,Hawkish
孝/NNG,32,16,10,1.6,Hawkish
경협/NNG,270,110,69,1.5942028985507246,Hawkish
육로/NNG,33,18,9,2.0,Hawkish
다녀왔/VV,48,24,17,1.411764705882353,Hawkish
관세청/NNG,596,294,197,1.4923857868020305,Hawkish
반입/NNG,144,71,49,1.4489795918367347,Hawkish
골프채/NNG,27,17,9,1.8888888888888888,Hawkish
귀중품/NNG,44,20,14,1.4285714285714286,Hawkish
반출/NNG,109,48,29,1.6551724137931034,Hawkish
국적법/NNG,17,12,5,2.4,Hawkish
가사/NNG,190,116,58,2.0,Hawkish
반기/NNG,1493,678,515,1.316504854368932,Hawkish
금리/NNG;인상/NNG;과도/NNG,41,23,11,2.090909090909091,Hawkish
가격/NNG;상승/NNG;압력/NNG;높/VA,15,12,1,12.0,Hawkish
마소/NNG,15,8,5,1.6,Hawkish
찾아낸/VV,33,18,8,2.25,Hawkish
이탈/NNG;가능성/NNG;낮/VA,30,16,9,1.7777777777777777,Hawkish
산식/NNG,72,42,20,2.1,Hawkish
계수/NNG,257,115,74,1.554054054054054,Hawkish
책임준비금/NNG,322,159,102,1.5588235294117647,Hawkish
금리/NNG;변동성/NNG;줄/VV,31,19,8,2.375,Hawkish
카드깡/NNG,58,45,7,6.428571428571429,Hawkish
하단부/NNG,86,43,31,1.3870967741935485,Hawkish
도매/NNG,1857,947,578,1.6384083044982698,Hawkish
퀘/NNG,36,15,10,1.5,Hawkish
금리/NNG;많이/MAG;오르/VV;않/VX,20,11,5,2.2,Hawkish
인수수수료/NNG,41,19,12,1.5833333333333333,Hawkish
일반공모/NNG,308,156,100,1.56,Hawkish
모스/NNG,290,189,55,3.4363636363636365,Hawkish
자/NNG,1537,860,448,1.9196428571428572,Hawkish
부두/NNG,107,52,35,1.4857142857142858,Hawkish
빌린다/VV,34,18,11,1.6363636363636365,Hawkish
운영권/NNG,106,46,28,1.6428571428571428,Hawkish
하수/NNG,176,80,60,1.3333333333333333,Hawkish
처리장/NNG,70,25,19,1.3157894736842106,Hawkish
무단/NNG,7808,3673,2661,1.3803081548290117,Hawkish
보유금액/NNG,79,38,29,1.3103448275862069,Hawkish
칠/NNG,16,10,6,1.6666666666666667,Hawkish
설명력/NNG,42,23,16,1.4375,Hawkish
현저/NNG,441,216,146,1.4794520547945205,Hawkish
